Species,Species_full,ID,Sex,Date,Set,Attempt,Playback,Number,Time,Response,Notes,Reviewed,Exclude,call_duration,peak_freq,min_freq,max_freq,bandw,entropy,peaks,pulses_call,calls_callgroup,sum_pulse_duration_callgroup,duration_callgroup,call_rate_used,duty_cycle,file_time_with_sound
Loph_silv,Lophostoma silvicolum,Loph_silv_3 (Nathaniel),M,9/13/18,3,1,Aclodes sp.,5,20:02,0,"review check around 14:30 on camera 2 (stable camera)- - checked, starts a bit earlier, seems to be 0",Y,,0.09415,4800,1900,9700,7800,0.215,1,3,1,0.052178,0.2296,1.08375,0.211856978,9.6
Gard_cren,Gardnerycteris crenulatum,Aretha_Franklin,F,11/16/18,2,2,H. fleishmanni,18,10:24,4,"review could be 1 social calling but might be hunting; on review: certainly social calling nad flying in circles, but did pass within .5 meter several times",Y,,0.1005,5097.5,3787.5,5292.5,1502.5,0.1045,1.25,1,1,0.1005,0.1005,5.20975,0.019290753,3.075
Micr_micr,Micronycteris microtis,6- Right Butt,M,12/11/18,3,1,T. rapicauda,22R,8:13,0,"review for the first one- on review I think 0 (was 2), did not orient towards speaker, but rather towards ceiling, just before fight. out of frame for second.; [batid naming somewhat confused for mic.mics. This bat was called Right shoulder in in OG data sheet and ""5-Right Shoulder-2"" in  this file, but tagged R-Butt-6 in video and video folder names. confirmed matching ids by matching playback order in videos and datasheets, as well as date and behavior. renamed  in this file to ""6- Right Butt""]",Y,,2.498,4077.5,1315,23292.5,21977.5,0.34425,2,21.5,1,0.640543,2.498,54,0.046259259,2.825
Micr_hirs,Micronycteris hirsuta,Solomon,M,11/7/18,2,1,Beetle flight,16,19:52,3,"REVIEW gave water beforehand- 3, not more. ",Y,,0.490975,22525,525,58775,58200,0.49125,7.75,NA,NA,NA,NA,NA,NA,43.65
Phyl_disc,Phyllostomus discolor,04-Nigel,M,1/16/19,2,1,V. zederstedi,7,19:48,1,REVIEW hanging- on review: change from before playback,Y,,0.005666667,17700,16733.33333,22400,5666.666667,0.202333333,1,1.666666667,2,0.014906667,0.241533333,0.78636,0.307153636,7.425
Tona_saur,Tonatia saurophila,Tona_saur_02,M,6/24/19,NA,2,Beetle flight,8,19:48,0,review I guess- on reviw- 0,Y,,0.490975,22525,525,58775,58200,0.49125,7.75,NA,NA,NA,NA,NA,NA,43.65
Loph_silv,Lophostoma silvicolum,Loph_silv_2 (Willie),M,9/12/18,2,1,T. rapicauda,6,22:28,1,review maybe 2- on review- leave it 1 (no turn or change in orientation/ small response to second call),Y,,2.498,4077.5,1315,23292.5,21977.5,0.34425,2,21.5,1,0.640543,2.498,54,0.046259259,2.825
Micr_hirs,Micronycteris hirsuta,Buddha,M,11/8/18,1,1,D. gigliotosi ,11,19:29,2,review on cam 2- no sign on cam 2,Y,,0.02475,24750,24150,26175,2025,0.119,1,1,2,0.0435,0.2083,11.025,0.018893424,1.125
Loph_silv,Lophostoma silvicolum,Constantine,M,5/21/19,3,1,Anaxipha sp. ,4,19:21,0,review on review: 0 is best assessment,Y,,0.116633333,7493.333333,6446.666667,9220,2770,0.147,1,8,4,0.171593333,2.899333333,12.71416667,0.228039588,6.85
Loph_silv,Lophostoma silvicolum,Loph_silv_4,M,10/2/18,4,2,D. gigliotosi ,15,19:46,0,review on review: a clear 0- completely unclear why we had 4 earlier- typo?,Y,,0.02475,24750,24150,26175,2025,0.119,1,1,2,0.0435,0.2083,11.025,0.018893424,1.125
Lonc_auri,Lonchorina aurita,Lonc_auri_01.08.18_2,F,1/8/19,3,1,T. rapicauda,13,0:58,2,"REVIEW ON REVIEW: definitely seems like 2 response, especially first call. Good video",Y,,2.498,4077.5,1315,23292.5,21977.5,0.34425,2,21.5,1,0.640543,2.498,54,0.046259259,2.825
Gard_cren,Gardnerycteris crenulatum,Aretha_Franklin,F,11/16/18,2,2,Anaxipha sp. ,19,10:27,0,review on review: natural h. frenatus call right at start-~7:57 cam 2 vid 2 -  responded to it? ,Y,,0.116633333,7493.333333,6446.666667,9220,2770,0.147,1,8,4,0.171593333,2.899333333,12.71416667,0.228039588,6.85
Loph_silv,Lophostoma silvicolum,Loph_silv_9ish (8),M,1/9/19,1,1,A. spatulata,8,22:26,3,"REVIEW on review: STRONG 2, maybe 3",Y,,0.0258,22275,20125,26825,6675,0.2295,1.25,1,2,0.0516,0.04125,2.000004,0.020624959,3.05
Gard_cren,Gardnerycteris crenulatum,Aretha_Franklin,F,11/16/18,2,2,Acla sp.,16,10:16,4,"review other camera, lots of social calling at the end- on review- insect circling above screen. Did approach fairly close. 4 or exclude (was 1), bc of circling insectflightly still. ",Y,Y?,0.441625,2982.5,1470,6687.5,5142.5,0.18425,0.75,12,2.75,0.441625,3.29125,18.33,0.179555374,16.45
Trac_cirr,Trachops cirrhosus,Coco,M,11/14/18,1,1,Q. gigas,21,20:27,4,"review other camera, was also seen  by me (amanda) - approaches at 38:14 cam 2 vid 2",Y,,15.735,1900,700,3900,3100,0.1795,1,66.5,1,15.735,15.735,15.967625,0.985431459,58.15
Lonc_auri,Lonchorina aurita,Basti,M,2/12/19,1,1,Frog hopping,3,21:04,0,review other video. Doing sometihng like little sally flights. Around min 15 in cam2. No evidence of approach. 0. ,Y,,0.38975,3000,400,14475,13975,0.22225,2,NA,NA,NA,NA,NA,NA,5.075
Phyl_hast,Phyllostomus hastatus,Phyl_hast_01,M,9/24/18,2,1,Frog hopping,4,:33,3,"review review, starts around 22:47 in cam 2. I think 3 upon review. ",Y,,0.38975,3000,400,14475,13975,0.22225,2,NA,NA,NA,NA,NA,NA,5.075
Gard_cren,Gardnerycteris crenulatum,Aretha_Franklin,F,11/16/18,2,2,H. fleishmanni,18r,10:44,1,review the other camera,,,0.1005,5097.5,3787.5,5292.5,1502.5,0.1045,1.25,1,1,0.1005,0.1005,5.20975,0.019290753,3.075
Loph_silv,Lophostoma silvicolum,Artax,M,10/16/18,1,1,T. rapicauda,6,22:23,1,review the video - on review 1 (was 2),Y,,2.498,4077.5,1315,23292.5,21977.5,0.34425,2,21.5,1,0.640543,2.498,54,0.046259259,2.825
Loph_silv,Lophostoma silvicolum,Artax,M,10/16/18,1,1,Frog hopping,7,22:26,1,"review the video, possibly 2: on review 1 at most. ",Y,,0.38975,3000,400,14475,13975,0.22225,2,NA,NA,NA,NA,NA,NA,5.075
Arti_jama,Artibeus jamaicensis,Arti_jama_5,F,10/2/18,1,1,V. zederstedi,18,23:21,1,review video; on review- 1,Y,,0.005666667,17700,16733.33333,22400,5666.666667,0.202333333,1,1.666666667,2,0.014906667,0.241533333,0.78636,0.307153636,7.425
Trac_cirr,Trachops cirrhosus,Coco,M,11/14/18,1,1,Acla sp.,12,19:45,1,review video; on review 1 ,Y,,0.441625,2982.5,1470,6687.5,5142.5,0.18425,0.75,12,2.75,0.441625,3.29125,18.33,0.179555374,16.45
Trac_cirr,Trachops cirrhosus,Coco,M,11/14/18,1,1,H. fleishmanni,15,20:00,1,review video; trial starts ~12:45 cam 2 vid 2- on review 2 (was 1),Y,,0.1005,5097.5,3787.5,5292.5,1502.5,0.1045,1.25,1,1,0.1005,0.1005,5.20975,0.019290753,3.075
Micr_hirs,Micronycteris hirsuta,Ghandi,M,11/8/18,2,1,Acla sp.,19,23:00,0,"review video, seemed to respond a bit; on review - still 0 (no change)",Y,,0.441625,2982.5,1470,6687.5,5142.5,0.18425,0.75,12,2.75,0.441625,3.29125,18.33,0.179555374,16.45
Phyl_hast,Phyllostomus hastatus,Phyl_hast_01,M,9/24/18,2,1,S. sila,14,1:06,3,"review- around 3:40 m into cam 2 vid 2- not close enough for 4 (scored on site), 3 at most, possibly less. ",Y,,0.2242,1400,900,6550,5550,0.19175,1,17.25,1.5,0.104693,0.2242,5.0525,0.044374072,5.8
Micr_hirs,Micronycteris hirsuta,Solomon,M,11/7/18,2,1,D. ebraccatus,13,19:32,0,"REVIEW- around 52:10 cam2 vid1, went to ground- drinking maybe? Changed from 4 to 0",Y,,0.383775,3105,2450,3570,1112.5,0.20475,1.75,20,1,0.383775,0.383775,1.12125,0.342274247,26.4
Phyl_disc,Phyllostomus discolor,Mrs_Potts,F,1/14/19,3,1,Q. gigas,2,19:24,2,"review- had to restart with higher volume- vol had been turned down; on review 2 (was 1), though habituated throughout trial",Y,,15.735,1900,700,3900,3100,0.1795,1,66.5,1,15.735,15.735,15.967625,0.985431459,58.15
Gard_cren,Gardnerycteris crenulatum,Jeremy,M,5/21/19,3,1,D. ebraccatus,13,22:56,0,"review, ? 4; on review- 0 (no change",Y,,0.383775,3105,2450,3570,1112.5,0.20475,1.75,20,1,0.383775,0.383775,1.12125,0.342274247,26.4
Lamp_brach,Lampronycteris brachiotis,Patricia,F,6/3/19,3,1,T. subfalcata,20,21:00,0,"review, flashed at end, probably 0, as compared to afer stop. Seemed to focus on something after the end and appproach, not sure what. ; on review- 0",Y,,0.05525,19375,18875,20825,1900,0.1125,1,2,1,0.053975,0.05525,0.386946,0.142784781,16.25
Loph_silv,Lophostoma silvicolum,Constantine,M,5/21/19,3,1,Beetle flight,1,19:00,1,"review, flighty; on review- leaving at 1",Y,,0.490975,22525,525,58775,58200,0.49125,7.75,NA,NA,NA,NA,NA,NA,43.65
Loph_silv,Lophostoma silvicolum,Constantine,M,5/21/19,3,1,White noise,3,19:17,1,"review, flighty",,,0.2645,NA,100,10000,10000,0.228,1,1,1,0.014906667,0.241533333,0.78636,0.307153636,7.425
Phyl_hast,Phyllostomus hastatus,Notre Dame,M,3/3/19,3,1,D. diastema,16,20:01,1,"review, flighty crawly: 1 if anything, def no 4. ",,,0.126375,3482.5,3277.5,3677.5,395,0.1115,1,1,1,0.134225,0.126375,1.27825,0.098865637,11
Loph_silv,Lophostoma silvicolum,Summit,M,1/31/19,2,1,Acla sp.,2,2304,0,"REVIEW, FLIGHTY: ""0 or 3?"" I'd say 0, upon review. ",Y,,0.441625,2982.5,1470,6687.5,5142.5,0.18425,0.75,12,2.75,0.441625,3.29125,18.33,0.179555374,16.45
Lamp_brach,Lampronycteris brachiotis,Patricia,F,6/3/19,3,1,C. wheeleri,19,20:56,0,"review, grooming, flashed camera on 0 moment at end of call",,,0.37575,22025,20900,24500,3500,0.1455,1,15.25,1,0.381525,0.37575,28.844526,0.013026735,2.275
Lonc_auri,Lonchorina aurita,Lonc_auri_01.08.18_2,F,1/8/19,3,1,Z. smaragdina,7,0:38,0,"REVIEW, grooming, maybe some small response",,,42.03333333,18033.33333,3533.333333,23366.66667,19833.33333,0.255666667,2,1642.333333,1,22.32,22.32,22.44102778,0.994606852,101.1
Gard_cren,Gardnerycteris crenulatum,Otis_Redding,M,2/14/19,3,1,Anaxipha sp. ,3,21:54,0,"REVIEW, I think, but veered close",,,0.116633333,7493.333333,6446.666667,9220,2770,0.147,1,8,4,0.171593333,2.899333333,12.71416667,0.228039588,6.85
Trac_cirr,Trachops cirrhosus,2018-18?,M,8/2/18,2,1,V. zederstedi,9,:34,0,"review, its possible that it approached the speaker",,,0.005666667,17700,16733.33333,22400,5666.666667,0.202333333,1,1.666666667,2,0.014906667,0.241533333,0.78636,0.307153636,7.425
Micr_micr,Micronycteris microtis,6- Right Butt,M,12/11/18,3,1,Beetle flight,1,18:30,1,"review, may have approached in last second of the video, and snapped fingers twice at end to find on video two; [batid naming somewhat confused for mic.mics. This bat was called Right shoulder in in OG data sheet and ""5-Right Shoulder-2"" in  this file, but tagged R-Butt-6 in video and video folder names. confirmed matching ids by matching playback order in videos and datasheets, as well as date and behavior. renamed  in this file to ""6- Right Butt""]",,,0.490975,22525,525,58775,58200,0.49125,7.75,NA,NA,NA,NA,NA,NA,43.65
Micr_micr,Micronycteris microtis,6- Right Butt,M,12/11/18,3,1,Acla sp.,8,19:02:00 PM,0,"review, may have crossed over, on review, 0",Y,,0.441625,2982.5,1470,6687.5,5142.5,0.18425,0.75,12,2.75,0.441625,3.29125,18.33,0.179555374,16.45
Trac_cirr,Trachops cirrhosus,Squirt,F,7/20/18,3,1,D. gigliotosi ,17,20:19,0,"review, maybe 1",,,0.02475,24750,24150,26175,2025,0.119,1,1,2,0.0435,0.2083,11.025,0.018893424,1.125
Loph_silv,Lophostoma silvicolum,Loph_silv_9ish (8),M,1/9/19,1,1,Frog hopping,10,22:33,0,"REVIEW, maybe 1 or 2",,,0.38975,3000,400,14475,13975,0.22225,2,NA,NA,NA,NA,NA,NA,5.075
Micr_micr,Micronycteris microtis,4- Left Shoulder,F,12/10/18,2,1,H. frenatus,20,22:07,0,"REVIEW, maybe approach? Cam 2",,,2.13,3787.5,1890,11147.5,9255,0.39225,7.25,10.75,1,0.256082,2.13,54,0.039444444,0.425
Lonc_auri,Lonchorina aurita,Lonc_auri_01.08.18_1,M,1/8/19,3,1,Beetle flight,5,21:45,2,"review, maybe just looking about",,,0.490975,22525,525,58775,58200,0.49125,7.75,NA,NA,NA,NA,NA,NA,43.65
Loph_silv,Lophostoma silvicolum,Loph_silv_9ish (8),M,1/9/19,1,1,White noise,1,22:00,1,"review, maybe. Got flighty",,,0.2645,NA,100,10000,10000,0.228,1,1,1,0.014906667,0.241533333,0.78636,0.307153636,7.425
Lonc_auri,Lonchorina aurita,Lonc_auri_01.08.18_1,M,1/8/19,3,1,H. frenatus,10,22:17,1,"Review, missed first, played 3 times",,,2.13,3787.5,1890,11147.5,9255,0.39225,7.25,10.75,1,0.256082,2.13,54,0.039444444,0.425
Micr_micr,Micronycteris microtis,6- Right Butt,M,12/11/18,3,1,Frog hopping,9,19:05,0,"review, one pass have been a 3 and should be visible on both : feels like a 0; [batid naming somewhat confused for mic.mics. This bat was called Right shoulder in in OG data sheet and ""5-Right Shoulder-2"" in  this file, but tagged R-Butt-6 in video and video folder names. confirmed matching ids by matching playback order in videos and datasheets, as well as date and behavior. renamed  in this file to ""6- Right Butt""]",,,0.38975,3000,400,14475,13975,0.22225,2,NA,NA,NA,NA,NA,NA,5.075
Micr_micr,Micronycteris microtis,4- Left Shoulder,F,12/10/18,2,1,Beetle flight,19,22:03,0,"REVIEW, other cam, flighty",,,0.490975,22525,525,58775,58200,0.49125,7.75,NA,NA,NA,NA,NA,NA,43.65
Tona_saur,Tonatia saurophila,Tona_saur_02,M,6/24/19,NA,2,C. wheeleri,7,19:44,1,"review, played a t few more at the end",,,0.37575,22025,20900,24500,3500,0.1455,1,15.25,1,0.381525,0.37575,28.844526,0.013026735,2.275
Loph_silv,Lophostoma silvicolum,Constantine,M,5/21/19,3,1,Mouse rustles,11,19:51,2,"review, possible 4, flew around",,,0.50075,6300,1275,39125,37800,0.397,4,NA,NA,NA,NA,NA,NA,1.7
Loph_silv,Lophostoma silvicolum,Loph_silv_9ish (8),M,1/9/19,1,1,Anaxipha sp. ,21,23:16,4,"REVIEW, possibly less, flying the whole time",,,0.116633333,7493.333333,6446.666667,9220,2770,0.147,1,8,4,0.171593333,2.899333333,12.71416667,0.228039588,6.85
Phyl_hast,Phyllostomus hastatus,Phyl_hast_01,M,9/24/18,2,1,D. ebraccatus,6,:40,3,"review, review, aronud 30 min on cam 2- impossible to tell well, but crawls nearby and then aruond the table, call 3 best call",,,0.383775,3105,2450,3570,1112.5,0.20475,1.75,20,1,0.383775,0.383775,1.12125,0.342274247,26.4
Phyl_disc,Phyllostomus discolor,02-Gaston,M,1/15/19,3,1,S. sila,8,11:36,0,"review, slight twitches",,,0.2242,1400,900,6550,5550,0.19175,1,17.25,1.5,0.104693,0.2242,5.0525,0.044374072,5.8
Phyl_disc,Phyllostomus discolor,02-Gaston,M,1/15/19,3,1,Mouse rustles, ,23:00,0,"review, slight twitches",,,0.50075,6300,1275,39125,37800,0.397,4,NA,NA,NA,NA,NA,NA,1.7
Lamp_brach,Lampronycteris brachiotis,lamp_brach_02 / Rocky / Spock,M,1/29/19,2,1,Q. gigas,r5,21:13,0,"review, some twitches at end",,,15.735,1900,700,3900,3100,0.1795,1,66.5,1,15.735,15.735,15.967625,0.985431459,58.15
Phyl_hast,Phyllostomus hastatus,King Lear,M,2/1/19,?,1,H. frenatus,13,20:06:00 PM,1,"review, started waking up! Stretching wings, may repeat many of the first trials",,,2.13,3787.5,1890,11147.5,9255,0.39225,7.25,10.75,1,0.256082,2.13,54,0.039444444,0.425
Loph_silv,Lophostoma silvicolum,Constantine,M,5/21/19,3,1,D. ebraccatus,10,19:47,0,"review, very active",,,0.383775,3105,2450,3570,1112.5,0.20475,1.75,20,1,0.383775,0.383775,1.12125,0.342274247,26.4
Phyl_hast,Phyllostomus hastatus,Phyl_hast_02/ Falcor,M,10/9/18,2,1,Z. smaragdina,19,20:33,1,"review, very strong 1",,,42.03333333,18033.33333,3533.333333,23366.66667,19833.33333,0.255666667,2,1642.333333,1,22.32,22.32,22.44102778,0.994606852,101.1
Trac_cirr,Trachops cirrhosus,Trac_cirr_9/ Rasputin,M,11/2/18,2,1,T. rapicauda,20,19:42,2,"review, very strong, didn't stop grooming so maybe didn't ""orient""",,,2.498,4077.5,1315,23292.5,21977.5,0.34425,2,21.5,1,0.640543,2.498,54,0.046259259,2.825
Trac_cirr,Trachops cirrhosus,Trac_cirr_9/ Rasputin,M,11/2/18,2,1,Mouse rustles,21,19:46,1,"review, very strong, didn't stop grooming so maybe didn't ""orient""",,,0.50075,6300,1275,39125,37800,0.397,4,NA,NA,NA,NA,NA,NA,1.7
Phyl_hast,Phyllostomus hastatus,King Lear,M,2/1/19,?,1,Mouse rustles,15,20:16:00 PM,1,"review, was social chatter from bats in other room",,,0.50075,6300,1275,39125,37800,0.397,4,NA,NA,NA,NA,NA,NA,1.7
Micr_micr,Micronycteris microtis,6- Right Butt,M,12/11/18,3,1,Aclodes sp.,3,18:41,0,"review; very flighty, maybe review, flew over leaves at very beginnig of trial ; [batid naming somewhat confused for mic.mics. This bat was called Right shoulder in in OG data sheet and ""5-Right Shoulder-2"" in  this file, but tagged R-Butt-6 in video and video folder names. confirmed matching ids by matching playback order in videos and datasheets, as well as date and behavior. renamed  in this file to ""6- Right Butt""]",,,0.09415,4800,1900,9700,7800,0.215,1,3,1,0.052178,0.2296,1.08375,0.211856978,9.6
Loph_silv,Lophostoma silvicolum,Loph_silv_4,M,10/2/18,4,2,C. wheeleri,18,19:59,2,"REVIEW: impossible to say if 3, leaving 2. ",,,0.37575,22025,20900,24500,3500,0.1455,1,15.25,1,0.381525,0.37575,28.844526,0.013026735,2.275
Phyl_disc,Phyllostomus discolor,05 - The Giant,M,1/25/19,3,1,A. spatulata,9,22:53,1,"REVIEW: on review: 1, not 3",Y,,0.0258,22275,20125,26825,6675,0.2295,1.25,1,2,0.0516,0.04125,2.000004,0.020624959,3.05
Gard_cren,Gardnerycteris crenulatum,Caleb,M,7/3/19,3,1,Acla sp.,12,22:23,0,"review. Flew after start, look at first approach. ",,,0.441625,2982.5,1470,6687.5,5142.5,0.18425,0.75,12,2.75,0.441625,3.29125,18.33,0.179555374,16.45
Loph_silv,Lophostoma silvicolum,Loph_silv_9ish (8),M,1/9/19,1,1,T. subfalcata,6,22:19,3,"REVIEW. Starts around 23:50 cam 2: on review, doesn't seem like 4. nextr trial starts at 28 ",,,0.05525,19375,18875,20825,1900,0.1125,1,2,1,0.053975,0.05525,0.386946,0.142784781,16.25
Arti_jama,Artibeus jamaicensis,Arti_jama_5,F,10/2/18,1,1,C. wheeleri,4,22:44,0,revisar,,,0.37575,22025,20900,24500,3500,0.1455,1,15.25,1,0.381525,0.37575,28.844526,0.013026735,2.275
Lonc_auri,Lonchorina aurita,Lonc_auri_01,M,7/23/18,2,1,Acla sp.,4,21:49,1,revisar,,,0.441625,2982.5,1470,6687.5,5142.5,0.18425,0.75,12,2.75,0.441625,3.29125,18.33,0.179555374,16.45
Lonc_auri,Lonchorina aurita,Lonc_auri_01,M,7/23/18,2,1,T. rapicauda,5,21:51,1,revisar,,,2.498,4077.5,1315,23292.5,21977.5,0.34425,2,21.5,1,0.640543,2.498,54,0.046259259,2.825
Micr_micr,Micronycteris microtis,7- Blankie,,12/12/18,2,1,Acla sp.,11,19:15,1,Revisar ,,,0.441625,2982.5,1470,6687.5,5142.5,0.18425,0.75,12,2.75,0.441625,3.29125,18.33,0.179555374,16.45
Micr_micr,Micronycteris microtis,2- Right Butt,M,11/28/18,2,1,V. zederstedi,2,18:31,0,Revisar 2cam,,,0.005666667,17700,16733.33333,22400,5666.666667,0.202333333,1,1.666666667,2,0.014906667,0.241533333,0.78636,0.307153636,7.425
Trac_cirr,Trachops cirrhosus,Paula,F,7/30/18,4,1,D. diastema,4,19:53,0,"revisar al final del video, realizar repeticion.",,,0.126375,3482.5,3277.5,3677.5,395,0.1115,1,1,1,0.134225,0.126375,1.27825,0.098865637,11
Micr_micr,Micronycteris microtis,7- Blankie,,12/12/18,2,1,Anaxipha sp. ,8,19:02,0,Revisar cam 2,,,0.116633333,7493.333333,6446.666667,9220,2770,0.147,1,8,4,0.171593333,2.899333333,12.71416667,0.228039588,6.85
Arti_jama,Artibeus jamaicensis,Arti_jama_3,M,9/26/18,1,1,H. fleishmanni,4,20:01,0,Revisar camara,,,0.1005,5097.5,3787.5,5292.5,1502.5,0.1045,1.25,1,1,0.1005,0.1005,5.20975,0.019290753,3.075
Micr_hirs,Micronycteris hirsuta,Joan_of_Arc,F,11/7/18,,1,Beetle flight,12,10:27,0,revisar camera,,,0.490975,22525,525,58775,58200,0.49125,7.75,NA,NA,NA,NA,NA,NA,43.65
Micr_hirs,Micronycteris hirsuta,Joan_of_Arc,F,11/7/18,,1,T. subfalcata,13,10:32,1,revisar camera,,,0.05525,19375,18875,20825,1900,0.1125,1,2,1,0.053975,0.05525,0.386946,0.142784781,16.25
Trac_cirr,Trachops cirrhosus,2018-18?,M,8/2/18,2,1,S. sila,12,:48,3,revisar el video,,,0.2242,1400,900,6550,5550,0.19175,1,17.25,1.5,0.104693,0.2242,5.0525,0.044374072,5.8
Trac_cirr,Trachops cirrhosus,2018-18?,M,8/2/18,2,1,C. wheeleri,15,1:04,2,revisar el video,,,0.37575,22025,20900,24500,3500,0.1455,1,15.25,1,0.381525,0.37575,28.844526,0.013026735,2.275
Lonc_auri,Lonchorina aurita,Lonc_auri_01,M,7/23/18,2,1,Anaxipha sp. ,20,22:41,0,revisar el video,,,0.116633333,7493.333333,6446.666667,9220,2770,0.147,1,8,4,0.171593333,2.899333333,12.71416667,0.228039588,6.85
Trac_cirr,Trachops cirrhosus,Feisty,M,7/18/18,2,1,White noise,19,20:22,3,Revisar el video ,,,0.2645,NA,100,10000,10000,0.228,1,1,1,0.014906667,0.241533333,0.78636,0.307153636,7.425
Trac_cirr,Trachops cirrhosus,2018-18?,M,8/2/18,2,1,D. ebraccatus,22,1:38,2,"revisar el video, could be 3 ",,,0.383775,3105,2450,3570,1112.5,0.20475,1.75,20,1,0.383775,0.383775,1.12125,0.342274247,26.4
Loph_silv,Lophostoma silvicolum,Artax,M,10/16/18,1,1,D. gigliotosi ,3,22:11,2,revisar el video/,,,0.02475,24750,24150,26175,2025,0.119,1,1,2,0.0435,0.2083,11.025,0.018893424,1.125
Loph_silv,Lophostoma silvicolum,Artax,M,10/16/18,1,1,Q. gigas,9,22:34,2,revisar el video/,,,15.735,1900,700,3900,3100,0.1795,1,66.5,1,15.735,15.735,15.967625,0.985431459,58.15
Trac_cirr,Trachops cirrhosus,Lucy 2018-20,F,11/13/18,2,1,Mouse rustles,1,18:50,2,"revisar si es 1,many frogs calling outside",,,0.50075,6300,1275,39125,37800,0.397,4,NA,NA,NA,NA,NA,NA,1.7
Micr_micr,Micronycteris microtis,9- Right shoulder,M,12/12/18,3,1,D. gigliotosi,4,21:45,0,"Revisar viddeo, tomo agua.",,,0.02475,24750,24150,26175,2025,0.119,1,1,2,0.0435,0.2083,11.025,0.018893424,1.125
Micr_micr,Micronycteris microtis,10- Right Midback,F,12/12/18,2,1,Beetle flight,17,19:17,0,Revisar video,,,0.490975,22525,525,58775,58200,0.49125,7.75,NA,NA,NA,NA,NA,NA,43.65
Micr_micr,Micronycteris microtis,10- Right Midback,F,12/12/18,2,1,V. zederstedi,R - 20,19:39,0,Revisar video,,,0.005666667,17700,16733.33333,22400,5666.666667,0.202333333,1,1.666666667,2,0.014906667,0.241533333,0.78636,0.307153636,7.425
Micr_micr,Micronycteris microtis,6- Left Butt,M,11/29/18,3,1,A. spatulata,11,22:21,2,Revisar video,,,0.0258,22275,20125,26825,6675,0.2295,1.25,1,2,0.0516,0.04125,2.000004,0.020624959,3.05
Micr_micr,Micronycteris microtis,6- Left Butt,M,11/29/18,3,1,H. frenatus,20,22:56,1,Revisar video,,,2.13,3787.5,1890,11147.5,9255,0.39225,7.25,10.75,1,0.256082,2.13,54,0.039444444,0.425
Micr_micr,Micronycteris microtis,9- Right shoulder,M,12/12/18,3,1,Mouse rustles,21,21:43,4,Revisar video,,,0.50075,6300,1275,39125,37800,0.397,4,NA,NA,NA,NA,NA,NA,1.7
Micr_micr,Micronycteris microtis,9- Right shoulder,M,12/12/18,3,1,T. subfalcata,21,21:46,3,Revisar video,,,0.05525,19375,18875,20825,1900,0.1125,1,2,1,0.053975,0.05525,0.386946,0.142784781,16.25
Trac_cirr,Trachops cirrhosus,Chundu,M,12/6/18,3,1,T. subfalcata,1,22:03,0,Revisar video,,,0.05525,19375,18875,20825,1900,0.1125,1,2,1,0.053975,0.05525,0.386946,0.142784781,16.25
